Wavelength,AbsorptionRate,Transmission,OpticalDensity,Material
372,0.717532192,74.20294034,56.84124486,FTO
373,0.706461045,74.49752962,59.67765856,FTO
374,0.695389899,74.80266878,56.23118937,FTO
375,0.684318752,75.11654407,42.27831226,FTO
376,0.673162078,75.43734172,50.69932773,FTO
377,0.661738132,75.76325209,47.23189479,FTO
378,0.650314185,76.09282352,67.29748562,FTO
379,0.638890239,76.42523606,57.01176876,FTO
380,0.627466292,76.75973413,51.29928435,FTO
381,0.616020948,77.09556217,59.54967939,FTO
382,0.604485508,77.43196462,63.15559976,FTO
383,0.592950068,77.76818592,61.33247891,FTO
384,0.581414628,78.1034705,43.89185735,FTO
385,0.569879188,78.4370628,38.53059678,FTO
386,0.558359522,78.76820726,60.88823892,FTO
387,0.546935624,79.09614831,68.75429199,FTO
388,0.535511725,79.42013039,56.43518953,FTO
389,0.524087827,79.73939794,66.86917737,FTO
390,0.512663929,80.0532169,60.46836628,FTO
391,0.501268194,80.36111912,47.35236322,FTO
392,0.490154097,80.66281588,46.23963831,FTO
393,0.479039999,80.95802185,58.90618046,FTO
394,0.467925902,81.24645166,56.90539372,FTO
395,0.456811804,81.52781998,61.41181416,FTO
396,0.445717042,81.80184145,49.39342945,FTO
397,0.435081485,82.06823073,39.5771187,FTO
398,0.424445928,82.32670247,51.610593,FTO
399,0.413810371,82.57697131,36.09950238,FTO
400,0.403174814,82.81875193,56.14198674,FTO
401,0.392539257,83.05175895,65.97335511,FTO
402,0.382512348,83.27570022,59.53784128,FTO
403,0.37249165,83.49009787,44.17475436,FTO
404,0.362470952,83.69427101,32.29508968,FTO
405,0.352450253,83.88752842,52.73922375,FTO
406,0.342429555,84.06917888,65.03017465,FTO
407,0.333083017,84.23853119,46.14598336,FTO
408,0.323779974,84.39489411,35.78398216,FTO
409,0.31447693,84.53757643,53.83760171,FTO
410,0.305173887,84.66588694,52.97472082,FTO
411,0.295870843,84.77913442,53.80824189,FTO
412,0.287267778,84.87692051,55.25431918,FTO
413,0.27875221,84.9600571,65.32193437,FTO
414,0.270236642,85.02966859,48.25480435,FTO
415,0.261721074,85.0868794,61.7291967,FTO
416,0.253205507,85.13281395,53.66285102,FTO
417,0.245382679,85.16859665,59.51255595,FTO
418,0.237693392,85.19535192,54.9697154,FTO
419,0.230004104,85.21420396,58.78373497,FTO
420,0.222314817,85.2262624,70.38890992,FTO
421,0.21462553,85.23261334,62.35058737,FTO
422,0.20759581,85.2343407,57.77092964,FTO
423,0.200743666,85.23252845,61.92370298,FTO
424,0.193891523,85.22826053,72.09121668,FTO
425,0.187039379,85.22262089,53.45804667,FTO
426,0.180187235,85.21669346,54.67659031,FTO
427,0.173942637,85.2115622,58.75314518,FTO
428,0.167914425,85.20830391,65.40276541,FTO
429,0.161886214,85.20740684,63.35785762,FTO
430,0.155858002,85.20834101,47.90519434,FTO
431,0.14982979,85.21047515,50.55799346,FTO
432,0.144344877,85.21317798,54.06361299,FTO
433,0.139107643,85.21581825,55.1187274,FTO
434,0.13387041,85.21776468,35.85340034,FTO
435,0.128633177,85.218386,57.9708089,FTO
436,0.123395943,85.21705095,62.08265774,FTO
437,0.118631387,85.21312826,55.2539687,FTO
438,0.114136932,85.20600243,45.94417496,FTO
439,0.109642476,85.19582169,56.69332384,FTO
440,0.105148021,85.18382348,51.37425756,FTO
441,0.100653566,85.17132868,59.31700431,FTO
442,0.096559676,85.15965819,58.2131632,FTO
443,0.092748943,85.15013289,65.77424102,FTO
444,0.088938211,85.14407368,48.32060683,FTO
445,0.085127479,85.14280145,53.72850529,FTO
446,0.081316747,85.14763709,48.94025391,FTO
447,0.077836803,85.1599015,47.32180789,FTO
448,0.07464396,85.18091555,43.62479051,FTO
449,0.071451117,85.21199988,58.3544695,FTO
450,0.068258274,85.25389641,64.69101692,FTO
451,0.06506543,85.30553966,62.8271014,FTO
452,0.062138711,85.36551228,65.0456491,FTO
453,0.059494749,85.43239693,57.07921369,FTO
454,0.056850786,85.50477627,59.92948043,FTO
455,0.054206823,85.58123296,53.09033846,FTO
456,0.051562861,85.66034966,56.89250377,FTO
457,0.049127267,85.74070902,61.43788855,FTO
458,0.046963038,85.82089372,65.21648631,FTO
459,0.044798809,85.89954534,60.77521866,FTO
460,0.04263458,85.97616529,71.03157913,FTO
461,0.040470351,86.05090556,55.64789203,FTO
462,0.038464597,86.12393426,44.03398487,FTO
463,0.036713236,86.19541949,48.47726657,FTO
464,0.034961876,86.26552937,42.47150712,FTO
465,0.033210515,86.33443199,53.81233059,FTO
466,0.031459155,86.40229546,61.05223154,FTO
467,0.029824493,86.46928788,57.36794384,FTO
468,0.02842323,86.53557737,59.01457543,FTO
469,0.027021966,86.60133203,55.55822731,FTO
470,0.025620702,86.66671995,64.11966569,FTO
471,0.024219439,86.73190926,51.06637999,FTO
472,0.022900946,86.79706804,48.12128621,FTO
473,0.021792337,86.86236442,65.53240772,FTO
474,0.020683728,86.92796649,57.82516399,FTO
475,0.01957512,86.99404236,59.95661374,FTO
476,0.018466511,87.06076013,40.85503087,FTO
477,0.017413955,87.12828791,35.78656414,FTO
478,0.016546617,87.1967938,52.54726875,FTO
479,0.015679279,87.26644326,47.92461313,FTO
480,0.014811941,87.33719494,53.6633663,FTO
481,0.013944603,87.40865671,53.66931333,FTO
482,0.013112946,87.48040242,42.30594216,FTO
483,0.012441852,87.5520059,48.64582968,FTO
484,0.011770758,87.62304099,55.83729984,FTO
485,0.011099664,87.69308153,54.71674563,FTO
486,0.01042857,87.76170136,51.65509536,FTO
487,0.009778162,87.82847432,55.79337158,FTO
488,0.009264601,87.89297425,53.43179298,FTO
489,0.008751039,87.95477498,47.93827217,FTO
490,0.008237477,88.01345037,50.28247354,FTO
491,0.007723915,88.06857423,47.72868039,FTO
492,0.00722044,88.11972043,57.06608794,FTO
493,0.006831714,88.16646279,40.10848584,FTO
494,0.006442988,88.20837515,49.4333503,FTO
495,0.006054262,88.24518301,67.5517489,FTO
496,0.005665535,88.27730278,60.40302081,FTO
497,0.005279769,88.3053475,50.19775955,FTO
498,0.004988724,88.32993023,53.7965417,FTO
499,0.004697679,88.35166404,59.23060192,FTO
500,0.004406634,88.37116199,51.0662574,FTO
501,0.004115589,88.38903714,36.6685368,FTO
502,0.003824544,88.40590255,54.49176434,FTO
503,0.003607461,88.4223713,58.50292425,FTO
504,0.003391904,88.43905644,62.11834079,FTO
505,0.003176346,88.45657102,67.10981359,FTO
506,0.002960788,88.47552813,58.48640727,FTO
507,0.00274523,88.49654082,48.87359658,FTO
508,0.002583223,88.52022214,51.31604131,FTO
509,0.002425289,88.54718517,47.91275597,FTO
510,0.002267356,88.57804297,55.48751254,FTO
511,0.002109423,88.6134086,51.20206366,FTO
512,0.001951489,88.65388411,54.77847524,FTO
513,0.001831747,88.69951196,61.20862647,FTO
514,0.001717273,88.74952113,57.15189975,FTO
515,0.001602799,88.8030765,54.04587347,FTO
516,0.001488324,88.85934299,54.21326863,FTO
517,0.00137385,88.9174855,59.81492306,FTO
518,0.0012862,88.97666894,41.89521675,FTO
519,0.001204112,89.0360582,45.00943145,FTO
520,0.001122023,89.0948182,58.98095026,FTO
521,0.001039935,89.15211384,57.58753364,FTO
522,0.000957846,89.20711002,58.37404289,FTO
523,0.000894307,89.25897165,48.39110127,FTO
524,0.000836068,89.30686363,40.76062734,FTO
525,0.00077783,89.34995087,42.41385621,FTO
526,0.000719591,89.38739827,55.82632395,FTO
527,0.000661352,89.41837074,70.30265788,FTO
528,0.000615738,89.44203318,64.48224188,FTO
529,0.000574858,89.4575505,55.2210971,FTO
530,0.000533978,89.4640876,58.69839953,FTO
531,0.000493098,89.46080938,54.31820079,FTO
532,0.000452218,89.44688075,48.80505632,FTO
533,0.000419789,89.42146662,53.3109953,FTO
534,0.000391398,89.38373188,42.90811416,FTO
535,0.000363006,89.33284145,45.06932585,FTO
536,0.000334614,89.26796023,66.47833003,FTO
537,0.000306223,89.18825313,59.61924224,FTO
538,0.000283393,89.09288504,60.04145048,FTO
539,0.000263883,88.98102087,64.75967454,FTO
540,0.000244373,88.85282542,57.78513579,FTO
541,0.000224863,88.71517402,51.18853038,FTO
542,0.000205353,88.57770301,57.55202568,FTO
543,0.000189438,88.45005724,60.23396175,FTO
544,0.000176172,88.34188159,47.46070896,FTO
545,0.000162906,88.26282092,50.73135326,FTO
546,0.00014964,88.22252011,46.39686903,FTO
547,0.000136374,88.230624,46.73100103,FTO
548,0.000125389,88.29677749,67.77516427,FTO
549,0.000116463,88.42721394,72.39999129,FTO
550,0.000107538,88.60335968,59.58461118,FTO
551,9.86E-05,88.7956793,39.50078116,FTO
552,8.97E-05,88.97458897,37.85656407,FTO
553,8.22E-05,89.11050483,49.92675558,FTO
554,7.62E-05,89.17384306,43.7782552,FTO
555,7.03E-05,89.14278193,40.47397435,FTO
556,6.44E-05,89.03283939,39.98652583,FTO
557,5.84E-05,88.87074732,51.85144501,FTO
558,5.33E-05,88.68323974,69.02683925,FTO
559,4.94E-05,88.49705068,59.41739992,FTO
560,4.55E-05,88.33891419,53.5022818,FTO
561,4.16E-05,88.2355643,59.17780669,FTO
562,3.77E-05,88.21356974,47.85411668,FTO
563,3.43E-05,88.28252087,43.77666619,FTO
564,3.17E-05,88.42054564,49.55018946,FTO
565,2.92E-05,88.60235963,52.98389538,FTO
566,2.66E-05,88.80267842,51.69508871,FTO
567,2.41E-05,88.99621762,51.58776102,FTO
568,2.18E-05,89.15769281,56.37392744,FTO
569,2.02E-05,89.26181957,54.23115417,FTO
570,1.85E-05,89.28501874,60.01852632,FTO
571,1.69E-05,89.22966988,49.57018368,FTO
572,1.52E-05,89.11836493,43.27294884,FTO
573,1.37E-05,88.97422912,50.5974662,FTO
574,1.27E-05,88.82038771,57.27588737,FTO
575,1.16E-05,88.67996595,53.27286038,FTO
576,1.06E-05,88.57608909,64.66007771,FTO
577,9.53E-06,88.53188239,60.6190165,FTO
578,8.57E-06,88.5651077,52.48001672,FTO
579,7.90E-06,88.66657349,66.68525729,FTO
580,7.24E-06,88.8186397,62.43025092,FTO
581,6.58E-06,89.00366333,48.13917972,FTO
582,5.91E-06,89.20400134,45.64736898,FTO
583,5.29E-06,89.40201073,58.74781064,FTO
584,4.88E-06,89.58004847,58.59573923,FTO
585,4.46E-06,89.72047154,49.30583423,FTO
586,4.05E-06,89.80563692,46.00315176,FTO
587,3.63E-06,89.8179016,52.52689258,FTO
588,3.23E-06,89.74701404,53.51671184,FTO
589,2.98E-06,89.61261239,51.13309619,FTO
590,2.72E-06,89.44188905,42.64287576,FTO
591,2.46E-06,89.26203644,60.58655292,FTO
592,2.21E-06,89.10024696,73.42043702,FTO
593,1.96E-06,88.98371301,50.94542287,FTO
594,1.80E-06,88.93758938,61.20939108,FTO
595,1.64E-06,88.96434936,76.45121753,FTO
596,1.49E-06,89.05229693,58.50142275,FTO
597,1.33E-06,89.18951989,60.28284443,FTO
598,1.17E-06,89.36410606,54.12502679,FTO
599,1.08E-06,89.56414323,54.44819358,FTO
600,9.84E-07,89.77771922,45.69850474,FTO
601,8.88E-07,89.99292184,29.42938849,FTO
602,7.93E-07,90.19783888,54.94838438,FTO
603,6.98E-07,90.38055818,73.12501292,FTO
604,6.40E-07,90.52916752,48.83193102,FTO
605,5.83E-07,90.63175472,43.45497064,FTO
606,5.25E-07,90.67640758,51.07929537,FTO
607,4.68E-07,90.6524214,56.51111911,FTO
608,4.11E-07,90.5677391,51.9504111,FTO
609,3.76E-07,90.44496124,52.19237578,FTO
610,3.42E-07,90.30708332,60.45355088,FTO
611,3.08E-07,90.17710085,59.19903364,FTO
612,2.74E-07,90.07800933,63.78991319,FTO
613,2.40E-07,90.03280426,59.55843564,FTO
614,2.18E-07,90.06087526,46.24881612,FTO
615,1.98E-07,90.15685241,50.47143259,FTO
616,1.78E-07,90.30496735,54.85600441,FTO
617,1.59E-07,90.48941587,47.22694956,FTO
618,1.39E-07,90.6943938,38.23888625,FTO
619,1.26E-07,90.90409695,43.26685755,FTO
620,1.14E-07,91.10272113,48.08547003,FTO
621,1.03E-07,91.27446215,58.18518886,FTO
622,9.09E-08,91.40479355,62.0437072,FTO
623,7.94E-08,91.49236228,41.46715876,FTO
624,7.16E-08,91.54357916,49.388036,FTO
625,6.49E-08,91.56495505,57.88473091,FTO
626,5.83E-08,91.56300078,47.63977231,FTO
627,5.16E-08,91.54422721,47.85088629,FTO
628,4.50E-08,91.5151452,45.38924616,FTO
629,4.04E-08,91.4822656,48.13416775,FTO
630,3.66E-08,91.45209926,43.44284094,FTO
631,3.28E-08,91.43115703,47.83287666,FTO
632,2.90E-08,91.42589747,48.11389745,FTO
633,2.52E-08,91.43935102,39.45676408,FTO
634,2.26E-08,91.46906047,42.01208056,FTO
635,2.04E-08,91.51207564,35.44390079,FTO
636,1.83E-08,91.56544633,49.03322255,FTO
637,1.62E-08,91.62622236,52.23956508,FTO
638,1.40E-08,91.69145352,58.14492862,FTO
639,1.25E-08,91.75818963,56.5519152,FTO
640,1.13E-08,91.82348049,51.07631991,FTO
641,1.01E-08,91.88437591,51.00927346,FTO
642,8.91E-09,91.9379257,47.78188075,FTO
643,7.72E-09,91.98124962,55.17613216,FTO
644,6.83E-09,92.01314669,38.8563593,FTO
645,6.17E-09,92.03413525,47.1892285,FTO
646,5.52E-09,92.04481157,54.20328454,FTO
647,4.86E-09,92.04577192,48.60935819,FTO
648,4.21E-09,92.03761258,62.84522725,FTO
649,3.70E-09,92.02092984,63.87550107,FTO
650,3.34E-09,91.99631997,65.47159379,FTO
651,2.99E-09,91.96437925,57.15108334,FTO
652,2.63E-09,91.92590653,52.09519694,FTO
653,2.27E-09,91.88274121,54.70542157,FTO
654,1.99E-09,91.83705592,46.27140504,FTO
655,1.79E-09,91.79102342,50.99837623,FTO
656,1.60E-09,91.74681648,64.91099435,FTO
657,1.41E-09,91.70660788,58.47184109,FTO
658,1.21E-09,91.67257038,68.97175178,FTO
659,1.06E-09,91.64687675,68.38013328,FTO
660,9.52E-10,91.63169976,48.24963103,FTO
661,8.49E-10,91.62921218,37.0266218,FTO
662,7.45E-10,91.64158621,64.45001687,FTO
663,6.41E-10,91.66986985,73.19795624,FTO
664,5.56E-10,91.71163697,58.75733478,FTO
665,5.01E-10,91.76379244,49.29936279,FTO
666,4.46E-10,91.82324113,45.84967556,FTO
667,3.91E-10,91.88688791,55.73258654,FTO
668,3.36E-10,91.95163765,65.83408345,FTO
669,2.89E-10,92.01439521,73.05331053,FTO
670,2.61E-10,92.07206548,55.89778079,FTO
671,2.32E-10,92.1215533,46.83135591,FTO
672,2.03E-10,92.15976357,47.2446504,FTO
673,1.74E-10,92.18360113,51.02730265,FTO
674,1.49E-10,92.18997087,47.28157175,FTO
675,1.34E-10,92.17577764,41.91081123,FTO
676,1.19E-10,92.13932993,52.37466314,FTO
677,1.04E-10,92.08455091,61.44822781,FTO
678,8.95E-11,92.01676749,60.03216089,FTO
679,7.62E-11,91.9413066,57.14812928,FTO
680,6.85E-11,91.86349513,65.02675964,FTO
681,6.09E-11,91.78866002,41.09072797,FTO
682,5.32E-11,91.72212817,61.17257316,FTO
683,4.55E-11,91.66922651,63.93076332,FTO
684,3.85E-11,91.63528194,52.86071781,FTO
685,3.46E-11,91.62562138,56.1558839,FTO
686,3.07E-11,91.64556256,54.9072074,FTO
687,2.68E-11,91.69745111,57.46526852,FTO
688,2.29E-11,91.77640895,52.96378602,FTO
689,1.93E-11,91.87648161,61.42781371,FTO
690,1.73E-11,91.99171462,51.45528069,FTO
691,1.53E-11,92.11615354,51.26277489,FTO
692,1.34E-11,92.24384389,61.94456663,FTO
693,1.14E-11,92.36883121,45.10363974,FTO
694,9.54E-12,92.48516105,48.16153285,FTO
695,8.57E-12,92.58687894,58.05729926,FTO
696,7.59E-12,92.66803042,44.54179475,FTO
697,6.62E-12,92.72266102,46.36479227,FTO
698,5.65E-12,92.74481629,57.50908153,FTO
699,4.68E-12,92.72854176,45.59882381,FTO
700,4.20E-12,92.66844855,58.18051798,FTO
701,3.72E-12,92.56663102,42.86405805,FTO
702,3.24E-12,92.43048112,64.95903114,FTO
703,2.76E-12,92.26750282,46.54797268,FTO
704,2.28E-12,92.08520006,61.19684506,FTO
705,2.04E-12,91.8910768,51.30801662,FTO
706,1.80E-12,91.69263699,42.68868656,FTO
707,1.57E-12,91.49738459,64.97388625,FTO
708,1.34E-12,91.31282356,70.24347755,FTO
709,1.10E-12,91.14645785,65.88496902,FTO
710,9.79E-13,91.00579142,61.97180639,FTO
711,8.66E-13,90.89832821,52.51636246,FTO
712,7.53E-13,90.83005437,55.20392253,FTO
713,6.41E-13,90.79871863,57.93482431,FTO
714,5.28E-13,90.79928842,61.54264763,FTO
715,4.66E-13,90.82672905,60.65316655,FTO
716,4.12E-13,90.87600579,69.05710978,FTO
717,3.58E-13,90.94208394,65.88564045,FTO
718,3.04E-13,91.01992878,56.33322756,FTO
719,2.50E-13,91.10450561,50.8829596,FTO
720,2.19E-13,91.19077971,47.33338836,FTO
721,1.94E-13,91.27371637,47.2992424,FTO
722,1.68E-13,91.34828087,57.81094405,FTO
723,1.43E-13,91.40943851,57.86723152,FTO
724,1.17E-13,91.45215457,38.10671626,FTO
725,1.02E-13,91.47139435,47.87420268,FTO
726,9.03E-14,91.46212312,56.68072865,FTO
727,7.84E-14,91.41930843,66.09929434,FTO
728,6.65E-14,91.34054788,55.51338488,FTO
729,5.46E-14,91.23114752,63.40271702,FTO
730,4.72E-14,91.09781829,49.66671729,FTO
731,4.17E-14,90.94727114,60.7488501,FTO
732,3.61E-14,90.78621699,57.719159,FTO
733,3.06E-14,90.62136679,46.53735521,FTO
734,2.51E-14,90.45943149,57.19610948,FTO
735,2.16E-14,90.30712202,57.03064798,FTO
